Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Will Smith","LAD",135,544,466,120,68,24,2,26,72,84,59,4,100,12,7,0,,2,1,0.2575107296137339,0.10845588235294118,0.18382352941176472,0.59,0.35110294117647056,0.48497854077253216,0.35921387517893755,0.8360814819490028,0.22746781115879827,3.3279587892449154,0.27089337175792505,,-0.5559555706568062,83.58323524429943,21.378765325094708,134.57066415465215,-0.5559555706568062,,21.294122277326085,12.594121009864784,5.523080852027484,,,,,,,,745.4,5.521481481481481,745.4,5.521481481481481,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Nolan Arenado","STL",142,598,538,147,86,35,1,25,67,92,50,4,73,6,4,0,,4,2,0.2732342007434944,0.08361204013377926,0.12207357859531773,0.684931506849315,0.3394648829431438,0.48141263940520446,0.3528076430362483,0.8208775223483482,0.20817843866171004,2.594608494587583,0.2747747747747748,,-0.5655525578185916,88.83667281968656,20.45749448938432,129.95827281845573,-0.5655525578185916,,20.24886780651423,11.497237110194005,5.493213161095899,,,,,,,,797.3999999999999,5.615492957746478,797.3999999999999,5.615492957746478,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Austin Riley","ATL",152,636,566,156,87,32,2,35,89,104,53,2,154,12,5,0,,1,1,0.2756183745583039,0.08333333333333333,0.24213836477987422,0.34415584415584416,0.3474842767295597,0.5247349823321554,0.373428251277009,0.8722192590617152,0.24911660777385153,2.710206184695033,0.31675392670157065,,-0.8180417763069272,104.90061296921701,32.176269460735035,141.3812116600132,-0.8180417763069272,,29.759789808918846,0.6368606225102877,5.488782084924247,,,,,,,,934.9,6.150657894736842,934.9,6.150657894736842,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Julio Rodríguez","SEA",139,588,533,144,89,24,3,28,89,90,46,4,146,8,1,0,,27,7,0.2701688555347092,0.0782312925170068,0.24829931972789115,0.3150684931506849,0.336734693877551,0.48405253283302063,0.3535054466904026,0.8207872267105716,0.21388367729831143,6.43444071061618,0.32222222222222224,,2.044409667607397,87.67707377267682,20.441359962948194,138.59221585849085,2.044409667607397,,27.579910756234607,6.060493922527925,5.484739572578164,,,,,,,,816.9999999999999,5.877697841726618,816.9999999999999,5.877697841726618,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Mookie Betts","LAD",135,616,538,145,81,32,3,29,111,89,66,2,97,7,5,0,,12,3,0.2695167286245353,0.10714285714285714,0.15746753246753248,0.6804123711340206,0.3538961038961039,0.5018587360594795,0.36803313662640824,0.8557548399555834,0.2323420074349442,5.7302225748625295,0.27817745803357313,,0.5793205909430981,98.96162909283919,28.52421462550445,140.60104836288852,0.5793205909430981,,29.637227337953284,1.0098767339447399,5.4428384183863185,,,,,,,,889.9,6.591851851851851,889.9,6.591851851851851,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Mike Trout","LAA",108,464,389,106,50,22,2,32,77,69,64,9,123,8,3,0,,3,0,0.27249357326478146,0.13793103448275862,0.2650862068965517,0.5203252032520326,0.38362068965517243,0.5861182519280206,0.40680083887917656,0.969738941583193,0.3136246786632391,4.404053874081059,0.31223628691983124,,0.13228394882753491,88.83301754358085,35.77626378896507,168.1157136280271,0.13228394882753491,,35.6980882670437,0.3048795064991181,5.3210232198124086,,,,,,,,802.3,7.428703703703703,802.3,7.428703703703703,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Rafael Devers","BOS",151,659,596,173,96,42,2,33,103,112,54,9,125,6,3,0,,4,3,0.2902684563758389,0.0819423368740516,0.18968133535660092,0.432,0.3535660091047041,0.5335570469798657,0.37650030062748835,0.8871230560845698,0.2432885906040268,3.6349347499297764,0.31746031746031744,,-0.9999840320087969,110.3025096001154,34.94819769431411,142.7249739917905,-0.9999840320087969,,30.68361910740419,-1.1786301221516746,5.286311439246932,,,,,,,,995.4,6.592052980132451,995.4,6.592052980132451,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Dansby Swanson","CHC",152,644,582,151,96,30,2,23,88,83,52,1,157,5,5,0,,12,4,0.25945017182130586,0.08074534161490683,0.24378881987577639,0.33121019108280253,0.32298136645962733,0.436426116838488,0.33013951453969786,0.7594074832981152,0.1769759450171821,4.792684507278084,0.3144963144963145,,0.18214083835482597,84.07286229094463,10.433747166003753,115.54267503257658,0.18214083835482597,,11.81155935412245,16.098765432098766,5.256623089636746,,,,,,,,760.7999999999998,5.005263157894736,760.7999999999998,5.005263157894736,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Matt Chapman","SFG",149,614,530,125,67,26,2,30,85,85,70,0,171,8,6,0,,2,2,0.2358490566037736,0.11400651465798045,0.2785016286644951,0.4093567251461988,0.3306188925081433,0.46226415094339623,0.34422298013581515,0.7928830434515395,0.22641509433962265,3.3394159157019363,0.2835820895522388,,-0.9945261250250041,87.02611302321215,16.817391459992116,127.03808456532289,-0.9945261250250041,,17.68696923337314,12.156025485667252,5.172365651960749,,,,,,,,770.9999999999999,5.174496644295301,770.9999999999999,5.174496644295301,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Ronald Acuña Jr.","ATL",129,577,496,136,81,25,1,29,98,79,68,4,135,10,3,0,,28,9,0.27419354838709675,0.11785095320623917,0.2339688041594454,0.5037037037037037,0.3708838821490468,0.5040322580645161,0.37713780785938417,0.8749161402135629,0.22983870967741937,5.650191606218744,0.3194029850746269,,1.3838248825632036,96.8696896939777,30.89178685688006,143.9177110672657,1.3838248825632036,,30.825456622825584,-1.7602293722633755,5.135878348651083,,,,,,,,878.3999999999999,6.8093023255813945,878.3999999999999,6.8093023255813945,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Gunnar Henderson","BAL",152,649,557,144,87,27,6,24,100,90,78,1,166,8,6,0,,14,3,0.2585278276481149,0.12018489984591679,0.25577812018489987,0.46987951807228917,0.3543913713405239,0.4578096947935368,0.3535277230872048,0.8122010661340606,0.1992818671454219,6.429481935536561,0.32171581769436997,,0.8965389933437109,96.78431009328202,22.573462708054333,134.87555278152567,0.8965389933437109,,26.366785016043334,1.8538798798118732,5.118254267348843,,,,,,,,863.7,5.682236842105263,863.7,5.682236842105263,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Michael Harris II","ATL",152,618,572,157,95,36,4,22,90,93,35,1,143,8,2,1,,24,4,0.2744755244755245,0.05663430420711974,0.2313915857605178,0.24475524475524477,0.3241491085899514,0.46678321678321677,0.34179771101319945,0.7909323253731682,0.1923076923076923,6.629402349395095,0.33007334963325186,,2.6442270767875016,86.40234415486059,15.73623678341112,119.75306154325187,2.6442270767875016,,16.827264792486794,9.370723008689005,4.982921429328604,,,,,,,,804.5999999999999,5.293421052631579,804.5999999999999,5.293421052631579,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"J.T. Realmuto","PHI",135,547,491,127,78,26,3,20,72,76,42,2,121,10,4,0,,14,1,0.25865580448065173,0.07678244972577697,0.22120658135283364,0.34710743801652894,0.3272394881170018,0.4460285132382892,0.3352930309575632,0.7732680013552911,0.18737270875763745,5.982298064025315,0.3022598870056497,,1.8730180263519287,73.64920890355577,11.101699628178972,115.9123651235796,1.8730180263519287,,11.985748388116258,16.149235648312757,4.929845612377937,,,,,,,,680.5,5.04074074074074,680.5,5.04074074074074,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Freddie Freeman","LAD",149,655,569,167,105,33,2,27,105,107,77,12,101,6,3,0,,9,2,0.29349736379613356,0.11755725190839694,0.15419847328244274,0.7623762376237624,0.3816793893129771,0.5008787346221442,0.3774019129354142,0.8825581239351212,0.2073813708260106,4.54191599089063,0.3153153153153153,,0.27716241031885147,110.10215435389368,35.20522825632183,147.0071767037749,0.27716241031885147,,36.049871737397595,-11.733362715886242,4.919017717719063,,,,,,,,987.5999999999999,6.628187919463087,987.5999999999999,6.628187919463087,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"George Springer","TOR",119,522,458,120,70,21,3,26,80,78,53,1,100,7,4,0,,9,2,0.26200873362445415,0.10153256704980843,0.19157088122605365,0.53,0.3448275862068966,0.4912663755458515,0.3606387874444021,0.8360939617527481,0.22925764192139736,5.385677262680515,0.27976190476190477,,0.47169917868450284,80.79393600599013,21.105088032047377,138.62729993377704,0.47169917868450284,,23.161579124360458,7.017989322621986,4.9021927865263,,,,,,,,727.9,6.116806722689075,727.9,6.116806722689075,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Kyle Tucker","CHC",152,614,549,148,82,33,3,30,86,113,59,4,105,2,4,0,,22,3,0.26958105646630237,0.09609120521172639,0.17100977198697068,0.5619047619047619,0.34039087947882735,0.5045537340619308,0.36129494397366635,0.8449446135407581,0.23497267759562845,5.753538902616253,0.2822966507177033,,2.633128663059324,95.3535429037038,25.144821340483777,139.28649403948373,2.633128663059324,,29.777450009980402,-2.668077696778366,4.885345241003191,,,,,,,,890.9999999999999,5.8618421052631575,890.9999999999999,5.8618421052631575,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Manny Machado","SDP",149,631,561,149,92,28,1,28,87,95,62,8,119,2,6,0,,8,2,0.26559714795008915,0.098256735340729,0.18858954041204437,0.5210084033613446,0.3375594294770206,0.46880570409982175,0.3449207236257832,0.8063651335768424,0.2032085561497326,4.012648791638341,0.28809523809523807,,0.19305665232241154,89.78540220104483,17.632790952849653,126.78783196945129,0.19305665232241154,,19.831781761649516,4.618489076360964,4.84637375646273,,,,,,,,825.1,5.53758389261745,825.1,5.53758389261745,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Jose Altuve","HOU",135,598,531,148,91,31,1,25,97,67,58,2,89,6,3,0,,10,2,0.2787193973634652,0.09698996655518395,0.1488294314381271,0.651685393258427,0.35451505016722407,0.4821092278719397,0.3621283985624377,0.8366242780391637,0.20338983050847453,4.797348770387833,0.29285714285714287,,0.5723612573929131,93.26471176802637,24.885533437724135,139.87489548374563,0.5723612573929131,,27.405290466858915,-0.6027630328571423,4.799995143263476,,,,,,,,833.7999999999998,6.176296296296295,833.7999999999998,6.176296296296295,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Corey Seager","TEX",138,591,526,142,85,31,2,24,83,78,55,5,95,6,4,0,,2,1,0.26996197718631176,0.09306260575296109,0.16074450084602368,0.5789473684210527,0.34348561759729274,0.47338403041825095,0.35140323577887367,0.8168696480155437,0.20342205323193918,3.283096293506212,0.2871046228710462,,-0.5807900517247617,87.1373927244127,19.558639558512006,130.78465205422933,-0.5807900517247617,,19.89256760572571,6.814550276471194,4.766732017965423,,,,,,,,780.0999999999999,5.652898550724637,780.0999999999999,5.652898550724637,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Andrés Giménez","TOR",151,578,515,137,93,26,3,15,67,73,34,3,119,22,3,4,,20,5,0.26601941747572816,0.058823529411764705,0.20588235294117646,0.2857142857142857,0.3362369337979094,0.4155339805825243,0.3293805855168144,0.7517709143804336,0.14951456310679612,5.648379994643853,0.3177083333333333,,1.4097955906763673,75.10821114220715,9.015961853052154,116.45560346556138,1.4097955906763673,,12.11288110000141,14.823750544126982,4.7476599709168354,,,,,,,,677.6999999999999,4.4880794701986755,677.6999999999999,4.4880794701986755,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Matt Olson","ATL",152,654,564,146,75,35,0,36,88,110,77,8,143,8,5,0,,1,1,0.25886524822695034,0.11773700305810397,0.21865443425076453,0.5384615384615384,0.3532110091743119,0.5124113475177305,0.3689126822601531,0.8656223566920425,0.2535460992907802,1.7396689820051672,0.28205128205128205,,-0.8263199366629124,105.52338287554056,30.740803230026074,138.293581675049,-0.8263199366629124,,28.270806610056468,-5.81499137239271,4.720039618001345,,,,,,,,947.6,6.234210526315789,947.6,6.234210526315789,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Bo Bichette","TOR",152,666,618,173,109,37,1,26,97,100,42,0,139,3,3,0,,16,6,0.27993527508090615,0.06306306306306306,0.2087087087087087,0.302158273381295,0.32732732732732733,0.4692556634304207,0.3447081832377402,0.796582990757748,0.18932038834951453,4.582657038747817,0.3223684210526316,,0.17950318474322557,94.65312108511911,18.498384014916283,127.38062777017095,0.17950318474322557,,20.699863089461488,3.0412696505349777,4.704372964868957,,,,,,,,856.8,5.636842105263158,856.8,5.636842105263158,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Brandon Nimmo","NYM",133,575,492,133,91,24,5,13,80,58,68,0,103,11,1,3,,4,3,0.2703252032520325,0.11826086956521739,0.1791304347826087,0.6601941747572816,0.3706293706293706,0.4186991869918699,0.35035930573940277,0.7893285576212405,0.1483739837398374,4.60935571287853,0.3183023872679045,,-1.0951828761026263,84.30147496618527,18.552265033202342,130.3424412130191,-1.0951828761026263,,19.175329652691357,5.7127277118048205,4.690066663378762,,,,,,,,709.3,5.333082706766917,709.3,5.333082706766917,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Willy Adames","SFG",149,610,551,139,78,31,1,29,83,90,56,2,160,1,2,0,,6,3,0.25226860254083483,0.09180327868852459,0.26229508196721313,0.35,0.32131147540983607,0.47005444646098005,0.34152618276053354,0.7913659218708161,0.21778584392014522,3.641358376852468,0.3021978021978022,,-0.5420369035564363,85.15228293313969,15.400947178149105,120.39318550038199,-0.5420369035564363,,13.911071848956377,9.723985890652557,4.684926938570239,,,,,,,,769.5999999999999,5.165100671140939,769.5999999999999,5.165100671140939,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Fernando Tatis Jr.","SDP",100,430,379,101,50,18,2,31,76,73,44,3,116,4,3,0,,19,4,0.26649076517150394,0.10232558139534884,0.26976744186046514,0.3793103448275862,0.34651162790697676,0.5699208443271768,0.3874782340588,0.9164324722341536,0.3034300791556729,6.633259416139172,0.2978723404255319,,1.8180684293620288,75.72295199338777,26.553977608722267,155.8875633228881,1.8180684293620288,,29.73900592284706,-0.16014118884185802,4.658841565084684,,,,,,,,710.4999999999999,7.104999999999999,710.4999999999999,7.104999999999999,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Alejandro Kirk","TOR",130,489,427,114,76,23,0,15,52,65,54,1,57,4,4,0,,0,1,0.26697892271662765,0.11042944785276074,0.1165644171779141,0.9473684210526315,0.35173824130879344,0.4262295081967213,0.3414978172446861,0.7779677495055147,0.15925058548009363,1.1996729153920995,0.2757660167130919,,-0.9476774162612855,68.25040083448341,12.3349857784336,125.11417676927476,-0.9476774162612855,,12.871912281261155,14.783686257754264,4.527599341326523,,,,,,,,590.3,4.5407692307692304,590.3,4.5407692307692304,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Bryce Harper","PHI",127,547,461,126,66,32,1,27,81,86,76,11,118,4,5,1,,12,4,0.27331887201735355,0.13893967093235832,0.21572212065813529,0.6440677966101694,0.3772893772893773,0.5227765726681128,0.3811140283245907,0.9000659499574901,0.24945770065075928,4.294158586488328,0.308411214953271,,0.2525052013806999,93.5610306429159,31.013521367539106,147.24358492849979,0.2525052013806999,,30.277057302505163,-6.029541446208113,4.521675591433251,,,,,,,,848.4999999999998,6.681102362204722,848.4999999999998,6.681102362204722,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Xander Bogaerts","SDP",146,622,547,147,98,30,0,19,85,74,63,2,119,6,6,0,,6,1,0.2687385740402194,0.10128617363344052,0.19131832797427653,0.5294117647058824,0.34726688102893893,0.42778793418647165,0.3389747977256775,0.7750548152154106,0.15904936014625226,3.474376692661303,0.30843373493975906,,0.11987203592434525,85.56666984638284,14.443176666703929,122.72216072646707,0.11987203592434525,,16.54037207081999,4.7562611182951215,4.482745097927221,,,,,,,,757.4,5.1876712328767125,757.4,5.1876712328767125,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Jake Cronenworth","SDP",148,632,552,141,88,31,5,17,88,80,62,3,109,12,5,1,,4,2,0.2554347826086957,0.0981012658227848,0.17246835443037975,0.5688073394495413,0.34072900158478603,0.4221014492753623,0.333429669498638,0.7628304508601483,0.16666666666666663,4.652007495179592,0.2877030162412993,,-0.6524732415564358,84.15822072392409,11.891263023671565,118.93054462662064,-0.6524732415564358,,13.247902915068773,7.2221635286419765,4.432078789690874,,,,,,,,739.8,4.998648648648649,739.8,4.998648648648649,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Sean Murphy","ATL",135,479,420,105,58,26,1,20,60,73,45,1,112,11,3,0,,1,1,0.25,0.09394572025052192,0.23382045929018788,0.4017857142857143,0.33611691022964507,0.4595238095238095,0.34587906456891465,0.7956407197534545,0.2095238095238095,2.532729964096931,0.2920962199312715,,-0.6648958097212017,68.5219052089177,13.749954673441497,122.54378616086404,-0.6648958097212017,,11.881203922888634,13.79997060552616,4.426587219084997,,,,,,,,604.1999999999999,4.475555555555555,604.1999999999999,4.475555555555555,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Tommy Edman","LAD",152,633,581,152,103,31,5,13,91,65,41,1,103,7,3,1,,26,3,0.26161790017211706,0.06477093206951026,0.1627172195892575,0.39805825242718446,0.31645569620253167,0.3993115318416523,0.31327478604158016,0.715767228044184,0.13769363166953524,7.19389385267664,0.297008547008547,,3.3875987930223346,74.15593020357605,1.7746260512661542,102.92672171329093,3.3875987930223346,,5.5400410296436755,13.977513227513226,4.335680493601928,,,,,,,,695.8,4.5776315789473685,695.8,4.5776315789473685,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Cedric Mullins","BAL",152,640,579,151,99,29,4,19,85,70,47,2,119,7,5,2,,28,8,0.2607944732297064,0.0734375,0.1859375,0.3949579831932773,0.3213166144200627,0.4231433506044905,0.3237302210533394,0.7444599650245531,0.1623488773747841,6.2918675188199575,0.29596412556053814,,1.797560955863446,80.29193395815273,7.110204641441298,113.83914183804568,1.797560955863446,,11.764377802810115,8.851557907113463,4.289898327739322,,,,,,,,744.9,4.900657894736842,744.9,4.900657894736842,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Corbin Carroll","ARI",131,580,509,129,81,23,9,16,75,83,57,2,162,12,2,0,,20,5,0.25343811394891946,0.09827586206896552,0.2793103448275862,0.35185185185185186,0.3413793103448276,0.42829076620825146,0.3368398722480325,0.7696700765530791,0.174852652259332,7.168625730204318,0.33933933933933935,,1.4015174303203821,78.8051398786345,12.484197685364784,115.91848761775104,1.4015174303203821,,12.128465134520233,8.531099448689007,4.264150396537198,,,,,,,,712.8,5.441221374045801,712.8,5.441221374045801,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Paul Goldschmidt","NYY",145,616,538,148,90,31,1,26,88,94,70,1,136,4,4,0,,6,1,0.275092936802974,0.11363636363636363,0.22077922077922077,0.5147058823529411,0.36038961038961037,0.48141263940520446,0.36508930407888524,0.8418022497948148,0.20631970260223048,3.8404350174254747,0.32105263157894737,,0.12815019628033042,97.5209974621079,27.083582994773153,138.35615684123525,0.12815019628033042,,27.579402654211137,-8.316872427983538,4.2474995680819845,,,,,,,,861.4,5.940689655172414,861.4,5.940689655172414,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Trevor Story","BOS",120,517,463,118,65,29,3,21,75,72,44,3,142,6,4,0,,16,3,0.2548596112311015,0.0851063829787234,0.2746615087040619,0.30985915492957744,0.32495164410058025,0.46652267818574517,0.3402898184056412,0.7914743222863254,0.21166306695464365,6.222010485575666,0.3190789473684211,,1.5448838099837303,71.66224559563258,12.545129881976637,117.16113365327409,1.5448838099837303,,11.528867432652506,12.29885352015285,4.218667993402624,,,,,,,,668.4,5.569999999999999,668.4,5.569999999999999,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Pete Alonso",,152,647,563,147,81,27,1,38,86,112,65,10,129,14,5,0,,3,1,0.261101243339254,0.10046367851622875,0.19938176197836166,0.5038759689922481,0.34930448222565685,0.5150976909413855,0.36727329120156904,0.8644021731670424,0.25399644760213147,2.8898087351214268,0.2718204488778055,,-0.4180417703464627,103.5512801347943,29.569125653681343,141.90778956298092,-0.4180417703464627,,31.08448584793973,-13.88639035861258,4.142714029957334,,,,,,,,941.3,6.192763157894737,941.3,6.192763157894737,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
