Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Evan Longoria",,151,651,558,153,84,35,3,31,92,106,79,9,127,7,7,0,,9,2,0.27419354838709675,0.12135176651305683,0.19508448540706605,0.6220472440944882,0.3671274961597542,0.514336917562724,0.3775802449645283,0.8814644137224783,0.24014336917562729,4.49478576300707,0.29975429975429974,,0.42632381129078567,104.85101677081587,31.72619182965758,143.05962463987248,0.42632381129078567,,33.067500910256456,11.713835622057502,7.0018959746388925,,,,,,,,978.3,6.478807947019868,978.3,6.478807947019868,,,,,,,,,,,,,,,,,,,"Evan Longoria","9368",446334
"Troy Tulowitzki",,144,609,537,158,92,33,4,29,84,98,61,8,93,4,6,1,,14,6,0.2942271880819367,0.10016420361247948,0.15270935960591134,0.6559139784946236,0.3667763157894737,0.5325884543761639,0.3840777476628621,0.8993647701656375,0.23836126629422716,4.869717079133903,0.30641330166270786,,-0.10476312623359263,101.2165569608349,32.80946266104166,129.43598819699568,-0.10476312623359263,,20.600041124854947,12.77528319535432,5.50230481168502,,,,,,,,943.7,6.553472222222222,943.7,6.553472222222222,,,,,,,,,,,,,,,,,,,"Troy Tulowitzki","3531",453064
"Albert Pujols",,145,639,550,166,96,33,0,37,99,100,77,28,67,5,7,0,,11,3,0.3018181818181818,0.12050078247261346,0.10485133020344288,1.1492537313432836,0.38810641627543035,0.5636363636363636,0.3963979675804925,0.9517427799117939,0.2618181818181818,3.5801294518789506,0.2847682119205298,,0.47268418641760945,112.43013833455183,40.65323643378354,155.10732656365508,0.47268418641760945,,41.476548169193784,-11.33225797550388,5.411842051919812,,,,,,,,1081.6,7.4593103448275855,1081.6,7.4593103448275855,,,,,,,,,,,,,,,,,,,"Albert Pujols","1177",405395
"José Bautista",,136,572,461,126,65,23,2,36,84,88,101,11,107,6,3,1,,7,3,0.27331887201735355,0.17657342657342656,0.18706293706293706,0.9439252336448598,0.4080560420315236,0.5661605206073753,0.4147052811724799,0.974216562638899,0.29284164859002176,3.779070568637686,0.2803738317757009,,-0.36737247300334275,108.92527013003655,44.674271871445846,161.50168853821938,-0.36737247300334275,,40.59618368732571,-8.409714591145725,5.394759466142954,,,,,,,,986.9999999999999,7.25735294117647,986.9999999999999,7.25735294117647,,,,,,,,,,,,,,,,,,,"Jose Bautista","1887",430832
"Matt Kemp",,156,658,586,164,100,28,5,31,101,104,61,13,155,4,7,0,,32,12,0.27986348122866894,0.09270516717325228,0.23556231003039513,0.3935483870967742,0.34802431610942247,0.5034129692832765,0.36206505132275957,0.851437285392699,0.22354948805460756,6.411702566212995,0.32678132678132676,,1.122134717181325,97.90273945246851,23.99162607108272,133.25666108967903,1.122134717181325,,26.39647069972969,4.234785507735892,5.37069396492239,,,,,,,,955.6999999999999,6.126282051282051,955.6999999999999,6.126282051282051,,,,,,,,,,,,,,,,,,,"Matt Kemp","5631",461314
"Giancarlo Stanton","NYY",156,634,546,146,71,33,5,37,87,97,76,9,169,7,5,0,,6,4,0.2673992673992674,0.11987381703470032,0.2665615141955836,0.44970414201183434,0.361198738170347,0.5494505494505495,0.38711412124633787,0.9106492876208965,0.2820512820512821,4.38125250559701,0.3159420289855073,,-0.9028045397717506,106.89438483158348,35.67911753097772,144.6316738691411,-0.9028045397717506,,31.77912196439914,-1.699516093709902,5.234631359952905,,,,,,,,992.7999999999998,6.364102564102563,992.7999999999998,6.364102564102563,,,,,,,,,,,,,,,,,,,"Giancarlo Stanton","4949",519317
"Joey Votto",,150,649,544,160,94,34,2,30,93,102,96,11,124,5,4,0,,11,5,0.29411764705882354,0.14791987673343607,0.19106317411402157,0.7741935483870968,0.40215716486902925,0.5294117647058824,0.4001686090959651,0.9315689295749117,0.23529411764705882,3.925287425271887,0.3299492385786802,,-0.4385198261588812,116.12539481646353,43.225223715370234,153.6610391126254,-0.4385198261588812,,39.784899939736064,-11.473853457138722,5.096121695612771,,,,,,,,1053.9,7.026000000000001,1053.9,7.026000000000001,,,,,,,,,,,,,,,,,,,"Joey Votto","4314",458015
"Brett Lawrie",,148,658,600,165,95,33,10,27,84,79,44,1,135,9,1,4,,24,8,0.275,0.0668693009118541,0.20516717325227962,0.32592592592592595,0.3333333333333333,0.49833333333333335,0.3603332243506065,0.8316666666666667,0.22333333333333333,6.985066972820988,0.3143507972665148,,1.115127373719588,97.00131800878138,23.090204627395593,124.56493931348966,1.115127373719588,,19.936711480285027,5.9332353578182895,5.025806911567215,,,,,,,,912.6999999999999,6.166891891891892,912.6999999999999,6.166891891891892,,,,,,,,,,,,,,,,,,,"Brett Lawrie","5247",543434
"Buster Posey",,130,545,484,139,97,25,2,15,71,70,49,5,83,7,5,0,,4,2,0.2871900826446281,0.08990825688073395,0.15229357798165138,0.5903614457831325,0.3577981651376147,0.44008264462809915,0.34860569768481786,0.7978808097657138,0.15289256198347106,3.592961864236159,0.3171355498721228,,-0.5263365292921662,75.2871142720965,14.068942854383343,125.38336561692984,-0.5263365292921662,,15.45160853976136,15.255572790541695,5.012844787959032,,,,,,,,689.3,5.302307692307692,689.3,5.302307692307692,,,,,,,,,,,,,,,,,,,"Buster Posey","9166",457763
"Dustin Pedroia",,139,642,562,165,109,36,2,18,84,70,67,4,64,3,7,3,,20,6,0.29359430604982206,0.1043613707165109,0.09968847352024922,1.046875,0.3677621283255086,0.4608540925266904,0.3613284715517299,0.828616220852199,0.16725978647686834,4.890473080713025,0.30184804928131415,,1.0005575430113822,95.14805621966008,23.03417355879429,123.43017702213925,1.0005575430113822,,18.516164105946526,7.3780462922663075,4.9727069078579165,,,,,,,,878.1999999999999,6.317985611510791,878.1999999999999,6.317985611510791,,,,,,,,,,,,,,,,,,,"Dustin Pedroia","8370",456030
